profile_id,country,experience
128,romania,"Cybersecurity & IT InfrastructureCybersecurity & IT InfrastructureeMAGeMAGApr 2025 - Present · 1 yrApr 2025 to Present · 1 yrPlatforms SpecialistPlatforms SpecialistLow-Code DeveloperLow-Code DeveloperCodeless AcademyCodeless AcademyJul 2024 - Aug 2024 · 2 mosJul 2024 to Aug 2024 · 2 mosIaşi, Romania"
129,romania," Software EngineerSoftware EngineerContinental · Full-timeContinental · Full-timeJul 2023 - May 2025 · 1 yr 11 mosJul 2023 to May 2025 · 1 yr 11 mosIaşi, Romania · HybridIaşi, Romania · Hybrid  Expleo GroupExpleo GroupFull-time · 2 yrs 10 mosFull-time · 2 yrs 10 mosTech Lead DeveloperTech Lead DeveloperAug 2022 - Jul 2023 · 1 yrAug 2022 to Jul 2023 · 1 yrIaşi, RomaniaIaşi, RomaniaLow Code Software DeveloperLow Code Software DeveloperNov 2021 - Aug 2022 · 10 mosNov 2021 to Aug 2022 · 10 mosIaşi, Iaşi, RomaniaIaşi, Iaşi, Romania Software DeveloperSoftware DeveloperMay 2021 - Nov 2021 · 7 mosMay 2021 to Nov 2021 · 7 mosIaşi, RomaniaIaşi, Romania Assistant ProgrammerAssistant ProgrammerContinentalContinentalJul 2019 - Sep 2019 · 3 mosJul 2019 to Sep 2019 · 3 mosIasi County, RomaniaIasi County, Romania   "
130,romania,·      Building Websites with Greyd Theme & DiviBuilding Websites with Greyd Theme & DiviSelf Employed · FreelanceSelf Employed · FreelanceSep 2024 - Present · 1 yr 7 mosSep 2024 to Present · 1 yr 7 mosRemoteRemote Technology SpecialistTechnology SpecialistGood People Digital · Full-timeGood People Digital · Full-timeMar 2024 - Sep 2024 · 7 mosMar 2024 to Sep 2024 · 7 mosRemoteRemote Web DeveloperWeb DeveloperAgency Boon · Full-timeAgency Boon · Full-timeJun 2020 - Mar 2023 · 2 yrs 10 mosJun 2020 to Mar 2023 · 2 yrs 10 mosRemoteRemote ·      Graphic Designer and Web Developer Graphic Designer and Web DeveloperGraphic Designer and Web DeveloperSelf-employedSelf-employedMar 2016 - Mar 2023 · 7 yrs 1 moMar 2016 to Mar 2023 · 7 yrs 1 moOradea 
131,romania," Software Test EngineerSoftware Test Engineersctyscty2023 - Present · 3 yrs 3 mos2023 to Present · 3 yrs 3 mosRomaniaRomania ·      European Solidarity Corps Volunteer European Solidarity Corps VolunteerEuropean Solidarity Corps VolunteerAsociația Nevo Parudimos · Full-timeAsociația Nevo Parudimos · Full-timeSep 2021 - Jul 2022 · 11 mosSep 2021 to Jul 2022 · 11 mosRomania · On-siteRomania · On-site ·      Junior Specialist in Informational Support  Junior Specialist in Informational Support Junior Specialist in Informational SupportApril Charity Foundation · Part-timeApril Charity Foundation · Part-timeJan 2020 - Mar 2022 · 2 yrs 3 mosJan 2020 to Mar 2022 · 2 yrs 3 mosSt Petersburg, Russia · RemoteSt Petersburg, Russia · Remote  Intern in Freight Dept. Intern in Freight Dept.Sea Lunes Ltd · InternshipSea Lunes Ltd · InternshipJun 2020 - Jul 2020 · 2 mos "
132,romania,"Codeless Technology B.V. | RomaniaCodeless Technology B.V. | Romania6 yrs 9 mos6 yrs 9 mosTeam CoordinatorTeam CoordinatorJul 2022 - Present · 3 yrs 9 mosJul 2022 to Present · 3 yrs 9 mosBucharest, RomaniaBucharest, Romania Low Code Developer Low Code DeveloperJan 2022 - Jul 2022 · 7 mosJan 2022 to Jul 2022 · 7 mosBucureşti, RomâniaBucureşti, RomâniaJunior Low Code DeveloperJunior Low Code DeveloperJul 2019 - Dec 2021 · 2 yrs 6 mosJul 2019 to Dec 2021 · 2 yrs 6 mosBucureşti, RomâniaBucureşti, RomâniaCustomer ServiceCustomer ServiceUniCredit Bank RomaniaUniCredit Bank RomaniaJun 2017 - Sep 2017 · 4 mosJun 2017 to Sep 2017 · 4 mosIasi County, Romania"
133,romania,"
EndavaEndava8 yrs 9 mos8 yrs 9 mosSenior .NET DeveloperSenior .NET DeveloperFull-timeFull-timeJan 2021 - Present · 5 yrs 3 mosJan 2021 to Present · 5 yrs 3 mosIaşi, RomaniaIaşi, Romania.NET Developer.NET DeveloperFull-timeFull-timeJul 2019 - Dec 2020 · 1 yr 6 mosJul 2019 to Dec 2020 · 1 yr 6 mosIaşi, RomaniaIaşi, RomaniaScrum MasterScrum MasterNov 2019 - Mar 2020 · 5 mosNov 2019 to Mar 2020 · 5 mosIasi Metropolitan AreaIasi Metropolitan AreaShow all 5 experiencesLow Code & .NET MentorLow Code & .NET MentorWantsomeWantsomeMar 2022 - Sep 2024 · 2 yrs 7 mos"
134,romania," Co-Founder and Flutter Developer Co-Founder and Flutter DeveloperCo-Founder and Flutter DeveloperLumiEagle IT SRL · FreelanceLumiEagle IT SRL · FreelanceNov 2023 - Present · 2 yrs 5 mosNov 2023 to Present · 2 yrs 5 mosBucharest, Romania · RemoteBucharest, Romania · Remote Junior Low-Code Developer Junior Low-Code DeveloperEncorsa · Full-timeEncorsa · Full-timeDec 2022 - Mar 2023 · 4 mosDec 2022 to Mar 2023 · 4 mosBucharest, Romania · HybridBucharest, Romania · Hybrid Digital Engineer InternDigital Engineer InternHCL Technologies · InternshipHCL Technologies · InternshipJul 2022 - Dec 2022 · 6 mosJul 2022 to Dec 2022 · 6 mos   "
135,romania,"Software DeveloperSoftware DeveloperProfi · Full-timeProfi · Full-timeApr 2024 - Present · 2 yrsApr 2024 to Present · 2 yrsBucharest, RomaniaBucharest, RomaniaLow-Code DeveloperLow-Code DeveloperPlant an App · Full-timePlant an App · Full-timeNov 2022 - Mar 2024 · 1 yr 5 mosNov 2022 to Mar 2024 · 1 yr 5 mosBucharest, RomaniaBucharest, RomaniaIBMIBM1 yr 6 mos1 yr 6 mos helped me get this jobLinkedIn helped me get this jobJunior Data EngineerJunior Data EngineerOct 2021 - Nov 2022 · 1 yr 2 mosOct 2021 to Nov 2022 · 1 yr 2 mosBucharest, RomaniaBucharest, RomaniaData EngineerData EngineerFull-timeFull-timeJun 2021 - Nov 2022 · 1 yr 6 mosJun 2021 to Nov 2022 · 1 yr 6 mosBucharest, RomaniaBucharest, RomaniaData Engineer InternData Engineer InternInternshipInternshipJun 2021 - Sep 2021 · 4 mosJun 2021 to Sep 2021 · 4 mosBucharest, Romania"
136,romania," Software DeveloperSoftware DeveloperBitnovel Solutions · Full-timeBitnovel Solutions · Full-timeFeb 2024 - Sep 2024 · 8 mosFeb 2024 to Sep 2024 · 8 mosBucharest, Romania · RemoteBucharest, Romania · Remote Software EngineerSoftware EngineerTalenting Software · Full-timeTalenting Software · Full-timeMay 2022 - Dec 2023 · 1 yr 8 mosMay 2022 to Dec 2023 · 1 yr 8 mosBraşov, Romania · Hybrid "
137,romania," Project Manager - Growth InsightsProject Manager - Growth InsightsFresenius Medical Care · Full-timeFresenius Medical Care · Full-timeApr 2025 - Present · 1 yrApr 2025 to Present · 1 yrRomania · RemoteRomania · Remote sctysctyFull-time · 2 yrsFull-time · 2 yrsHybridHybrido  Data AnalystData AnalystNov 2023 - Apr 2025 · 1 yr 6 mosNov 2023 to Apr 2025 · 1 yr 6 mosIaşi, RomaniaIaşi, Romania o  Junior Low code developerJunior Low code developerMay 2023 - Nov 2023 · 7 mosMay 2023 to Nov 2023 · 7 mosIaşi, RomaniaIaşi, Romania AmazonAmazonFull-time · 2 yrs 5 mosFull-time · 2 yrs 5 moso  Client Services AnalystClient Services AnalystJul 2018 - Apr 2019 · 10 mosJul 2018 to Apr 2019 · 10 mosIaşi, RomaniaIaşi, RomaniaImaging Support AssociateImaging Support AssociateDec 2016 - Jul 2018 · 1 yr 8 mosDec 2016 to Jul 2018 · 1 yr 8 mosIaşi, RomaniaIaşi, Romania Charting SpecialistCharting SpecialistGfKGfKJan 2016 - Nov 2016 · 11 mosJan 2016 to Nov 2016 · 11 mosIaşi, Romania "
138,romania,"sctysctyFull-time · 2 yrs 9 mosFull-time · 2 yrs 9 mosProduct OwnerProduct OwnerFeb 2024 - Present · 2 yrs 2 mosFeb 2024 to Present · 2 yrs 2 mosLow Code DeveloperLow Code DeveloperJul 2023 - Feb 2024 · 8 mosJul 2023 to Feb 2024 · 8 mosIaşi, Romania "
139,romania,"
Full Stack DeveloperFull Stack DeveloperEXE Software · Full-timeEXE Software · Full-timeMay 2024 - Present · 1 yr 11 mosMay 2024 to Present · 1 yr 11 mosBucharest, Romania · RemoteBucharest, Romania · Remote.NET Framework, Blazor and +4 skillsSoftware DeveloperSoftware DeveloperTalenting Software · Full-timeTalenting Software · Full-timeOct 2022 - May 2024 · 1 yr 8 mosOct 2022 to May 2024 · 1 yr 8 mosBraşov, Romania · RemoteBraşov, Romania · RemoteSQL, C# and +3 skillsComputer OperatorComputer OperatorAutoritatea Electorală Permanentă · SeasonalAutoritatea Electorală Permanentă · SeasonalNov 2020 - Dec 2020 · 2 mosNov 2020 to Dec 2020 · 2 mosConstanţa, Romania"
140,romania, Microsoft365 Power Platform EngineerMicrosoft365 Power Platform EngineerNXP Semiconductors · Full-timeNXP Semiconductors · Full-timeFeb 2022 - Present · 4 yrs 2 mosFeb 2022 to Present · 4 yrs 2 mosRomania · HybridRomania · Hybrid Customer relationship management (CRM) / Enterprise resource planning (ERP) SpecialistCustomer relationship management (CRM) / Enterprise resource planning (ERP) SpecialistGRAITEC · Full-timeGRAITEC · Full-timeNov 2018 - Feb 2022 · 3 yrs 4 mosNov 2018 to Feb 2022 · 3 yrs 4 mosRomania · HybridRomania · Hybrido       
141,romania," No-Code DeveloperNo-Code DeveloperRockQ Technologies GmbH · Full-timeRockQ Technologies GmbH · Full-timeDec 2020 - Present · 5 yrs 4 mosDec 2020 to Present · 5 yrs 4 mosArad, Romania · HybridArad, Romania · Hybrid Application AdministratorApplication AdministratorIntesa Sanpaolo Bank Romania · Full-timeIntesa Sanpaolo Bank Romania · Full-timeMar 2020 - Dec 2020 · 10 mosMar 2020 to Dec 2020 · 10 mosArad, Romania · RemoteArad, Romania · Remote IT EngineerIT EngineerKey Safety Systems · Full-timeKey Safety Systems · Full-timeAug 2018 - Mar 2020 · 1 yr 8 mosAug 2018 to Mar 2020 · 1 yr 8 mosCurtici, Arad, Romania · On-siteCurtici, Arad, Romania · On-site·      Phone Sales Representative Phone Sales RepresentativePhone Sales RepresentativeS.C. SELLSTRONG S.R.L. · Full-timeS.C. SELLSTRONG S.R.L. · Full-timeFeb 2014 - Aug 2018 · 4 yrs 7 mosFeb 2014 to Aug 2018 · 4 yrs 7 mosArad, Romania · On-siteArad, Romania · On-site Data entry, validation and processing operatorData entry, validation and processing operatorFinProm s.r.l. · Full-timeFinProm s.r.l. · Full-timeMar 2013 - Jan 2014 · 11 mosMar 2013 to Jan 2014 · 11 mosArad, Romania · On-site "
142,romania,"·      ADVAHOOADVAHOOFull-time · 11 yrs 10 mosFull-time · 11 yrs 10 moso  Project Manager & Web Apps Dev CoordinatorProject Manager & Web Apps Dev CoordinatorMar 2021 - Present · 5 yrs 1 moMar 2021 to Present · 5 yrs 1 moBucharest, RomaniaBucharest, Romania o  Senior Software EngineerSenior Software EngineerAug 2017 - Mar 2021 · 3 yrs 8 mosAug 2017 to Mar 2021 · 3 yrs 8 mosBucharest, RomaniaBucharest, Romaniao  Software EngineerSoftware EngineerAug 2015 - Aug 2017 · 2 yrs 1 moAug 2015 to Aug 2017 · 2 yrs 1 mo Software DeveloperSoftware DeveloperCVU IntelligenceCVU IntelligenceJun 2013 - Oct 2013 · 5 mos "
143,romania,"·      Co-founder & No-code Website Specialist (Wix & Wix Studio)Co-founder & No-code Website Specialist (Wix & Wix Studio)Parallax Project · Self-employedParallax Project · Self-employedJun 2022 - Present · 3 yrs 10 mosJun 2022 to Present · 3 yrs 10 mosRemoteRemote No-code Website SpecialistNo-code Website SpecialistFreelance (Self employed) · FreelanceFreelance (Self employed) · FreelanceJun 2022 - Dec 2022 · 7 mosJun 2022 to Dec 2022 · 7 mosRemoteRemote ·      PrJSC Ukraingrafit PrJSC UkraingrafitPrJSC UkraingrafitFull-time · 5 yrs 10 mosFull-time · 5 yrs 10 mosOn-siteOn-siteo  Group Lead — Physical & Mechanical Testing / Sample PreparationGroup Lead — Physical & Mechanical Testing / Sample PreparationJan 2019 - Aug 2022 · 3 yrs 8 mosJan 2019 to Aug 2022 · 3 yrs 8 mosZaporizhzhya, UkraineZaporizhzhya, Ukraine o  Laboratory Technician — Chemical AnalysisLaboratory Technician — Chemical AnalysisNov 2016 - Dec 2018 · 2 yrs 2 mosNov 2016 to Dec 2018 · 2 yrs 2 mosUkraineUkraine ·      Housekeeper HousekeeperHousekeeperHotel Teatralnyy · Full-timeHotel Teatralnyy · Full-timeOct 2009 - Oct 2016 · 7 yrs 1 moOct 2009 to Oct 2016 · 7 yrs 1 moZaporojieZaporojie ·      Call operator Call operatorCall operatorReal estate agency City-Life · Full-timeReal estate agency City-Life · Full-timeAug 2009 - Oct 2009 · 3 mosAug 2009 to Oct 2009 · 3 mosUkraine · On-site "
144,romania,Power Platform and CRM DeveloperPower Platform and CRM DeveloperGeorg Fischer · Full-timeGeorg Fischer · Full-timeAug 2025 - Present · 8 mosAug 2025 to Present · 8 mosPower Platform DeveloperPower Platform DeveloperNeoGas Grid · Full-timeNeoGas Grid · Full-timeApr 2023 - Aug 2025 · 2 yrs 5 mosApr 2023 to Aug 2025 · 2 yrs 5 mos
145,romania," Power Platform DeveloperPower Platform DeveloperMega Image · Full-timeMega Image · Full-timeDec 2023 - Present · 2 yrs 4 mosDec 2023 to Present · 2 yrs 4 mosBucharest, RomaniaBucharest, Romania Power Platform DeveloperPower Platform DeveloperCAPEX.com · Full-timeCAPEX.com · Full-timeJun 2023 - Dec 2023 · 7 mosJun 2023 to Dec 2023 · 7 mosBucharest, RomaniaBucharest, Romania Dynamics 365 & Power Platform DeveloperDynamics 365 & Power Platform DeveloperUDS SystemsUDS SystemsDec 2022 - May 2023 · 6 mosDec 2022 to May 2023 · 6 mosPower Platform Developer Power Platform DeveloperPower Platform DeveloperKryvia Development · Full-timeKryvia Development · Full-timeJun 2022 - Dec 2022 · 7 mosJun 2022 to Dec 2022 · 7 mos EngineerEngineerGENERAL ME.EL ELECTRIC · Full-timeGENERAL ME.EL ELECTRIC · Full-timeDec 2021 - Jun 2022 · 7 mosDec 2021 to Jun 2022 · 7 mosOn-siteOn-site Engineer InternEngineer InternAdientAdientJul 2021 - Dec 2021 · 6 mosJul 2021 to Dec 2021 · 6 mos "
146,romania," Power Platform DeveloperPower Platform DeveloperEXE SoftwareEXE SoftwareNov 2024 - Present · 1 yr 5 mosNov 2024 to Present · 1 yr 5 mos Dynamics CRM ConsultantDynamics CRM ConsultantLINKSOFTLINKSOFTOct 2018 - Nov 2024 · 6 yrs 2 mosOct 2018 to Nov 2024 · 6 yrs 2 mos QA TesterQA TesterElectronic Arts (EA)Electronic Arts (EA)Jun 2017 - Sep 2017 · 4 mosJun 2017 to Sep 2017 · 4 mosBucharest, RomaniaBucharest, Romania Customer Support AgentCustomer Support AgentPTWPTWApr 2017 - Jun 2017 · 3 mosApr 2017 to Jun 2017 · 3 mosBucharest Metropolitan AreaBucharest Metropolitan Area InternInternAllianzAllianzJun 2016 - Sep 2016 · 4 mosJun 2016 to Sep 2016 · 4 mosBucharest Metropolitan Area "
147,romania,"·      Power Platform DeveloperPower Platform DeveloperAtos · Full-timeAtos · Full-timeSep 2023 - Present · 2 yrs 7 mosSep 2023 to Present · 2 yrs 7 mosRomania · On-siteRomania · On-site ·      PHD Student and associating teacher staff  PHD Student and associating teacher staff PHD Student and associating teacher staffUmfstUmfstSep 2022 - Sep 2023 · 1 yr 1 moSep 2022 to Sep 2023 · 1 yr 1 moTârgu Mureş, Mureş, RomaniaTârgu Mureş, Mureş, Romania·      Foreign Language Instructor Foreign Language InstructorForeign Language InstructorHappy Face Association (Education) · Full-timeHappy Face Association (Education) · Full-timeOct 2016 - Sep 2023 · 7 yrsOct 2016 to Sep 2023 · 7 yrsTimişoara, Timiş, Romania "
148,romania,"Power Apps EngineerPower Apps EngineerThalesThalesNov 2025 - Present · 5 mosNov 2025 to Present · 5 mosPower Platform DeveloperPower Platform DeveloperPEPAS CLOUDPEPAS CLOUDOct 2024 - Nov 2025 · 1 yr 2 mosOct 2024 to Nov 2025 · 1 yr 2 mosMicrosoft Power Apps, Microsoft Power Automate and +2 skillsBusiness Central DeveloperBusiness Central DeveloperSplashDev Information Technology SRL · Full-timeSplashDev Information Technology SRL · Full-timeDec 2022 - Oct 2024 · 1 yr 11 mosDec 2022 to Oct 2024 · 1 yr 11 mosBucharest, RomaniaBucharest, RomaniaMicrosoft Dynamics 365 Business Central, Application Language and +4 skillsData Warehouse AnalystData Warehouse AnalystBCRBCRJul 2022 - Dec 2022 · 6 mos"
149,romania," Power Platform DeveloperPower Platform DeveloperCREADO CONCEPTCREADO CONCEPTMay 2022 - Present · 3 yrs 11 mosMay 2022 to Present · 3 yrs 11 mosBucharest, RomaniaBucharest, Romania Sharepoint AdministratorSharepoint AdministratorAtosAtosNov 2021 - May 2022 · 7 mosNov 2021 to May 2022 · 7 mos Internship TraineeInternship TraineeNTT DATA RomaniaNTT DATA RomaniaApr 2021 - Jul 2021 · 4 mos "
150,romania,"AutomatifyAutomatifyFull-time · 1 yr 5 mosFull-time · 1 yr 5 mosCluj-Napoca, Cluj, Romania · HybridCluj-Napoca, Cluj, Romania · HybridPower Platform DeveloperPower Platform DeveloperJan 2025 - Present · 1 yr 3 mosJan 2025 to Present · 1 yr 3 mosPower Apps IntershipPower Apps IntershipNov 2024 - Dec 2024 · 2 mos"
151,romania,"Microsoft Power Platform DeveloperMicrosoft Power Platform DeveloperAtos · Full-timeAtos · Full-timeSep 2023 - Jul 2025 · 1 yr 11 mosSep 2023 to Jul 2025 · 1 yr 11 mosTimişoara, Timiş, RomaniaTimişoara, Timiş, RomaniaMicrosoft Power Automate, Microsoft 365 and +1 skillPurchasing InternPurchasing InternHELLA · Full-timeHELLA · Full-timeApr 2023 - Sep 2023 · 6 mosApr 2023 to Sep 2023 · 6 mosGiarmata, Timiş, Romania"
152,romania,"·      Power Platform DeveloperPower Platform Developer  2024 - Present · 2 yrs 3 mos2024 to Present · 2 yrs 3 mosPower Platform DeveloperPower Platform DeveloperAtos · Full-timeAtos · Full-time2023 - 2023 · Less than a year2023 to 2023 · Less than a year Business Intelligence DeveloperBusiness Intelligence DeveloperContinental · Full-timeContinental · Full-time2020 - 2022 · 2 yrs2020 to 2022 · 2 yrsTimişoara, Timiş, Romania "
153,sweden,"·      Software EngineerSoftware EngineerTieto · Full-timeTieto · Full-timeDec 2025 - Present · 4 mosDec 2025 to Present · 4 mosKarlstad, Värmland County, SwedenKarlstad, Värmland County, Sweden Software EngineerSoftware EngineerTietoevry · Full-timeTietoevry · Full-timeNov 2022 - Nov 2025 · 3 yrs 1 moNov 2022 to Nov 2025 · 3 yrs 1 moKarlstads kommun, Värmland County, Sweden · On-siteKarlstads kommun, Värmland County, Sweden · On-site Master Thesis StudentMaster Thesis StudentABB · InternshipABB · InternshipJan 2022 - Jun 2022 · 6 mosJan 2022 to Jun 2022 · 6 mosVästerås kommun, Västmanland County, Sweden "
154,sweden,"R&D Software EngineerR&D Software EngineerABB · Full-timeABB · Full-timeJan 2025 - Present · 1 yr 3 mosJan 2025 to Present · 1 yr 3 mosVästerås, Västmanland County, Sweden · HybridVästerås, Västmanland County, Sweden · HybridConsultantConsultantHiQ · Full-timeHiQ · Full-timeMay 2024 - Present · 1 yr 11 mosMay 2024 to Present · 1 yr 11 mosVästerås, Västmanland County, Sweden · HybridVästerås, Västmanland County, Sweden · HybridSkills: CommunicationSkills: CommunicationEmbedded Software EngineerEmbedded Software EngineerEpiroc · Full-timeEpiroc · Full-timeMay 2024 - Jan 2025 · 9 mosMay 2024 to Jan 2025 · 9 mosÖrebro, Örebro County, Sweden · HybridÖrebro, Örebro County, Sweden · HybridSkills: Troubleshooting · Docker · LinuxSkills: Troubleshooting · Docker · LinuxConsultantConsultantConsultantSIGMA TECHNOLOGY CONSULTING AB · Full-timeSIGMA TECHNOLOGY CONSULTING AB · Full-timeJan 2021 - Apr 2024 · 3 yrs 4 mosJan 2021 to Apr 2024 · 3 yrs 4 mosVästerås kommun, Västmanland County, SwedenVästerås kommun, Västmanland County, SwedenSkills: CommunicationSkills: CommunicationEmbedded Software Engineer for Robotic Control SystemsEmbedded Software Engineer for Robotic Control SystemsABBABBJan 2021 - Apr 2024 · 3 yrs 4 mosJan 2021 to Apr 2024 · 3 yrs 4 mosVästerås kommun, Västmanland County, SwedenVästerås kommun, Västmanland County, SwedenSkills: TroubleshootingSkills: TroubleshootingMaster Thesis ProjectMaster Thesis ProjectArcticus Systems ABArcticus Systems ABJan 2020 - Jun 2020 · 6 mosJan 2020 to Jun 2020 · 6 mosJärfälla, Sweden"
